Date,Hour,Interval,Wind Curtailment,Solar Curtailment
23/11/2020,14,12,308,279
23/11/2020,15,1,472,282
23/11/2020,15,2,495,404
23/11/2020,15,3,558,455
23/11/2020,15,4,467,290
23/11/2020,15,5,409,275
23/11/2020,15,6,542,272
23/11/2020,16,3,470,
23/11/2020,16,4,400,
23/11/2020,16,5,399,
23/11/2020,16,6,399,
23/11/2020,16,7,112,
23/11/2020,17,2,85,
23/11/2020,17,3,85,
23/11/2020,17,4,72,
24/11/2020,7,9,,14
24/11/2020,7,10,,11
24/11/2020,8,1,,5
24/11/2020,8,2,,8
24/11/2020,8,3,,9
24/11/2020,8,6,,23
24/11/2020,8,7,,24
24/11/2020,8,8,,16
24/11/2020,8,11,,10
24/11/2020,8,12,,11
24/11/2020,9,1,8,37
24/11/2020,9,2,9,122
24/11/2020,9,3,2,11
24/11/2020,9,4,,2
24/11/2020,9,5,10,102
24/11/2020,9,6,34,105
24/11/2020,9,7,28,155
24/11/2020,9,8,28,181
24/11/2020,9,9,13,123
24/11/2020,9,10,39,213
24/11/2020,9,11,23,271
24/11/2020,9,12,32,271
24/11/2020,10,1,29,251
24/11/2020,10,2,30,234
24/11/2020,10,3,,6
24/11/2020,10,4,,4
24/11/2020,10,5,,3
24/11/2020,10,6,,8
24/11/2020,10,7,,5
24/11/2020,10,8,,6
24/11/2020,10,9,,6
24/11/2020,10,10,,8
24/11/2020,10,11,,10
24/11/2020,10,12,22,105
24/11/2020,11,1,21,215
24/11/2020,11,2,56,273
24/11/2020,11,3,56,274
24/11/2020,11,4,17,238
24/11/2020,11,5,36,254
24/11/2020,11,6,23,257
24/11/2020,11,7,24,102
24/11/2020,11,8,60,72
24/11/2020,11,9,47,139
24/11/2020,11,10,42,207
24/11/2020,11,11,41,260
24/11/2020,11,12,39,243
24/11/2020,12,1,44,150
24/11/2020,12,2,48,175
24/11/2020,12,3,40,176
24/11/2020,12,4,43,215
24/11/2020,12,5,48,199
24/11/2020,12,6,46,123
24/11/2020,12,7,45,285
24/11/2020,12,8,27,282
24/11/2020,12,9,36,294
24/11/2020,12,10,53,310
24/11/2020,12,11,55,353
24/11/2020,12,12,55,345
24/11/2020,13,1,31,282
24/11/2020,13,2,43,283
24/11/2020,13,3,28,355
24/11/2020,13,4,19,232
24/11/2020,13,5,23,160
24/11/2020,13,6,20,232
24/11/2020,13,7,24,283
24/11/2020,13,8,26,353
24/11/2020,13,9,16,352
24/11/2020,13,10,30,386
24/11/2020,13,11,33,391
24/11/2020,13,12,34,414
24/11/2020,14,1,42,356
24/11/2020,14,2,23,325
24/11/2020,14,3,17,281
24/11/2020,14,4,15,98
24/11/2020,14,5,33,117
24/11/2020,14,6,23,207
24/11/2020,14,7,23,283
24/11/2020,14,8,29,265
24/11/2020,14,9,15,288
24/11/2020,14,10,39,382
24/11/2020,14,11,24,412
24/11/2020,14,12,30,375
24/11/2020,15,1,41,381
24/11/2020,15,2,30,452
24/11/2020,15,3,31,486
24/11/2020,15,4,45,799
24/11/2020,15,5,27,706
24/11/2020,15,6,37,471
24/11/2020,15,7,35,434
24/11/2020,15,8,34,398
24/11/2020,15,9,43,350
24/11/2020,15,10,27,357
24/11/2020,15,11,33,305
24/11/2020,15,12,29,290
24/11/2020,16,1,30,557
24/11/2020,16,2,24,396
24/11/2020,16,3,23,183
24/11/2020,16,4,8,122
24/11/2020,16,5,12,129
24/11/2020,16,6,11,153
24/11/2020,16,7,6,139
24/11/2020,16,8,6,5
24/11/2020,16,9,5,4
25/11/2020,7,9,,16
25/11/2020,7,10,,12
25/11/2020,7,12,,3
25/11/2020,8,1,,7
25/11/2020,8,2,,14
25/11/2020,8,3,,20
25/11/2020,8,5,,23
25/11/2020,8,6,,24
25/11/2020,8,7,,42
25/11/2020,8,8,,23
25/11/2020,8,9,,13
25/11/2020,8,10,,13
25/11/2020,8,11,,2
25/11/2020,8,12,,35
25/11/2020,9,1,,32
25/11/2020,9,3,12,
25/11/2020,9,4,51,
25/11/2020,9,5,39,
25/11/2020,9,6,85,172
25/11/2020,9,7,46,6
25/11/2020,9,8,92,5
25/11/2020,9,9,119,220
25/11/2020,9,10,128,326
25/11/2020,9,11,137,428
25/11/2020,9,12,118,295
25/11/2020,10,1,139,
25/11/2020,10,2,69,
25/11/2020,10,3,112,2
25/11/2020,10,4,114,85
25/11/2020,10,5,79,47
25/11/2020,10,6,114,6
25/11/2020,10,7,81,90
25/11/2020,10,8,108,160
25/11/2020,10,9,119,102
25/11/2020,10,10,138,167
25/11/2020,10,11,135,186
25/11/2020,10,12,157,138
25/11/2020,11,1,81,6
25/11/2020,11,2,82,7
25/11/2020,11,3,89,7
25/11/2020,11,4,94,8
25/11/2020,11,5,91,8
25/11/2020,11,6,90,9
25/11/2020,11,7,94,9
25/11/2020,11,8,80,10
25/11/2020,11,9,94,10
25/11/2020,11,10,169,11
25/11/2020,11,11,141,11
25/11/2020,11,12,155,11
25/11/2020,12,1,108,11
25/11/2020,12,2,106,12
25/11/2020,12,3,144,11
25/11/2020,12,4,196,13
25/11/2020,12,5,195,14
25/11/2020,12,6,183,13
25/11/2020,12,7,199,13
25/11/2020,12,8,127,12
25/11/2020,12,9,181,12
25/11/2020,12,10,195,27
25/11/2020,12,11,216,45
25/11/2020,12,12,195,88
25/11/2020,13,1,199,22
25/11/2020,13,2,204,25
25/11/2020,13,3,218,64
25/11/2020,13,4,216,170
25/11/2020,13,5,208,255
25/11/2020,13,6,235,356
25/11/2020,13,7,245,329
25/11/2020,13,8,246,357
25/11/2020,13,9,251,470
25/11/2020,13,10,287,451
25/11/2020,13,11,257,468
25/11/2020,13,12,303,495
25/11/2020,14,1,275,73
25/11/2020,14,2,293,65
25/11/2020,14,3,306,75
25/11/2020,14,4,312,730
25/11/2020,14,5,297,819
25/11/2020,14,6,276,662
25/11/2020,14,7,276,78
25/11/2020,14,8,332,66
25/11/2020,14,9,287,57
25/11/2020,14,10,319,538
25/11/2020,14,11,315,754
25/11/2020,14,12,295,685
25/11/2020,15,1,322,673
25/11/2020,15,2,321,624
25/11/2020,15,3,330,784
25/11/2020,15,4,341,423
25/11/2020,15,5,325,517
25/11/2020,15,6,320,348
25/11/2020,15,7,342,86
25/11/2020,15,8,327,11
25/11/2020,15,9,338,7
25/11/2020,15,10,333,4
25/11/2020,15,11,332,2
25/11/2020,15,12,336,
25/11/2020,16,1,327,
25/11/2020,16,2,348,
25/11/2020,16,3,347,
25/11/2020,16,4,342,
25/11/2020,16,5,340,
25/11/2020,16,6,339,
25/11/2020,16,7,130,
26/11/2020,7,9,,14
26/11/2020,7,11,,14
26/11/2020,7,12,,3
26/11/2020,8,1,,5
26/11/2020,8,2,,5
26/11/2020,8,3,,9
26/11/2020,8,4,,9
26/11/2020,8,6,,19
26/11/2020,8,7,,8
26/11/2020,8,8,,11
26/11/2020,8,9,,14
26/11/2020,8,12,,7
26/11/2020,9,2,,8
26/11/2020,9,4,4,
26/11/2020,9,5,13,
26/11/2020,9,6,38,
26/11/2020,9,7,32,
26/11/2020,9,8,34,155
26/11/2020,9,9,36,234
26/11/2020,9,10,42,447
26/11/2020,9,11,95,677
26/11/2020,9,12,103,510
26/11/2020,10,1,41,17
26/11/2020,10,2,8,17
26/11/2020,10,3,19,20
26/11/2020,10,4,27,20
26/11/2020,10,5,81,23
26/11/2020,10,6,103,44
26/11/2020,10,7,82,186
26/11/2020,10,8,97,248
26/11/2020,10,9,112,331
26/11/2020,10,10,120,533
26/11/2020,10,11,156,566
26/11/2020,10,12,167,723
26/11/2020,11,1,182,898
26/11/2020,11,2,197,1056
26/11/2020,11,3,214,1402
26/11/2020,11,4,205,1395
26/11/2020,11,5,210,1397
26/11/2020,11,6,202,1546
26/11/2020,11,7,70,1540
26/11/2020,11,8,50,1625
26/11/2020,11,9,68,1819
26/11/2020,11,10,121,1620
26/11/2020,11,11,109,1571
26/11/2020,11,12,136,1389
26/11/2020,12,1,208,1140
26/11/2020,12,2,206,1029
26/11/2020,12,3,210,1014
26/11/2020,12,4,58,910
26/11/2020,12,5,51,897
26/11/2020,12,6,55,895
26/11/2020,12,7,202,984
26/11/2020,12,8,232,895
26/11/2020,12,9,226,779
26/11/2020,12,10,51,867
26/11/2020,12,11,69,856
26/11/2020,12,12,60,730
26/11/2020,13,1,205,501
26/11/2020,13,2,220,420
26/11/2020,13,3,229,671
26/11/2020,13,4,209,695
26/11/2020,13,5,205,592
26/11/2020,13,6,123,589
26/11/2020,13,7,65,668
26/11/2020,13,8,60,784
26/11/2020,13,9,58,637
26/11/2020,13,10,185,526
26/11/2020,13,11,218,500
26/11/2020,13,12,201,454
26/11/2020,14,1,255,482
26/11/2020,14,2,223,376
26/11/2020,14,3,222,446
26/11/2020,14,4,256,434
26/11/2020,14,5,243,420
26/11/2020,14,6,264,466
26/11/2020,14,7,248,539
26/11/2020,14,8,237,605
26/11/2020,14,9,253,735
26/11/2020,14,10,118,693
26/11/2020,14,11,120,802
26/11/2020,14,12,101,846
26/11/2020,15,1,170,1245
26/11/2020,15,2,163,1172
26/11/2020,15,3,88,1191
26/11/2020,15,4,275,931
26/11/2020,15,5,238,516
26/11/2020,15,6,241,225
26/11/2020,15,7,256,225
26/11/2020,15,8,218,145
26/11/2020,15,9,242,111
26/11/2020,15,10,97,6
26/11/2020,15,11,201,4
26/11/2020,15,12,217,65
26/11/2020,16,1,217,98
26/11/2020,16,2,232,243
26/11/2020,16,3,243,74
26/11/2020,16,4,97,
27/11/2020,7,9,,16
27/11/2020,7,10,,3
27/11/2020,7,11,,17
27/11/2020,7,12,,9
27/11/2020,8,1,,11
27/11/2020,8,2,,17
27/11/2020,8,3,,14
27/11/2020,8,4,,22
27/11/2020,8,5,,39
27/11/2020,8,6,,46
27/11/2020,8,7,,33
27/11/2020,8,8,,25
27/11/2020,8,9,,48
27/11/2020,8,10,,24
27/11/2020,8,11,,16
27/11/2020,8,12,,10
27/11/2020,9,1,,2
27/11/2020,9,2,2,
27/11/2020,9,3,20,
27/11/2020,9,4,5,17
27/11/2020,9,5,108,249
27/11/2020,9,6,110,451
27/11/2020,9,7,107,770
27/11/2020,9,8,107,910
27/11/2020,9,9,87,1228
27/11/2020,9,10,153,1463
27/11/2020,9,11,132,1627
27/11/2020,9,12,115,1719
27/11/2020,10,1,118,1061
27/11/2020,10,2,126,1002
27/11/2020,10,3,113,1236
27/11/2020,10,4,135,1490
27/11/2020,10,5,142,1579
27/11/2020,10,6,148,1671
27/11/2020,10,7,150,1854
27/11/2020,10,8,139,1779
27/11/2020,10,9,164,1824
27/11/2020,10,10,146,1981
27/11/2020,10,11,139,2048
27/11/2020,10,12,134,1936
27/11/2020,11,1,133,1648
27/11/2020,11,2,112,1500
27/11/2020,11,3,119,1424
27/11/2020,11,4,130,1376
27/11/2020,11,5,131,1537
27/11/2020,11,6,132,1641
27/11/2020,11,7,126,1669
27/11/2020,11,8,127,1521
27/11/2020,11,9,126,1401
27/11/2020,11,10,127,1344
27/11/2020,11,11,126,1289
27/11/2020,11,12,125,1186
27/11/2020,12,1,123,1037
27/11/2020,12,2,115,997
27/11/2020,12,3,113,1106
27/11/2020,12,4,117,424
27/11/2020,12,5,123,275
27/11/2020,12,6,122,175
27/11/2020,12,7,125,1268
27/11/2020,12,8,134,1305
27/11/2020,12,9,130,1336
27/11/2020,12,10,127,1269
27/11/2020,12,11,125,1184
27/11/2020,12,12,123,1259
27/11/2020,13,1,133,1282
27/11/2020,13,2,122,1224
27/11/2020,13,3,105,1131
27/11/2020,13,4,102,1280
27/11/2020,13,5,128,1354
27/11/2020,13,6,121,1343
27/11/2020,13,7,116,1383
27/11/2020,13,8,124,1466
27/11/2020,13,9,123,1521
27/11/2020,13,10,118,1398
27/11/2020,13,11,106,1420
27/11/2020,13,12,123,1438
27/11/2020,14,1,121,1465
27/11/2020,14,2,118,1357
27/11/2020,14,3,123,1376
27/11/2020,14,4,117,1354
27/11/2020,14,5,124,1356
27/11/2020,14,6,120,1330
27/11/2020,14,7,129,1290
27/11/2020,14,8,127,1258
27/11/2020,14,9,126,1300
27/11/2020,14,10,123,1396
27/11/2020,14,11,122,1443
27/11/2020,14,12,126,1516
27/11/2020,15,1,125,1368
27/11/2020,15,2,124,1300
27/11/2020,15,3,122,1371
27/11/2020,15,4,119,1303
27/11/2020,15,5,123,1164
27/11/2020,15,6,117,1026
27/11/2020,15,7,132,846
27/11/2020,15,8,142,661
27/11/2020,15,9,131,341
27/11/2020,15,10,121,41
27/11/2020,15,11,129,21
27/11/2020,15,12,113,187
27/11/2020,16,1,116,306
27/11/2020,16,2,115,373
27/11/2020,16,3,106,221
27/11/2020,16,4,110,23
27/11/2020,16,5,121,7
27/11/2020,16,6,130,
27/11/2020,16,7,121,
27/11/2020,16,8,128,
27/11/2020,16,9,123,
27/11/2020,16,10,2,
27/11/2020,17,1,6,
27/11/2020,17,2,30,
27/11/2020,17,3,3,
27/11/2020,17,4,33,
27/11/2020,17,6,29,
28/11/2020,7,9,,16
28/11/2020,7,10,,2
28/11/2020,7,11,,16
28/11/2020,7,12,,9
28/11/2020,8,1,,10
28/11/2020,8,2,,7
28/11/2020,8,3,,14
28/11/2020,8,4,,18
28/11/2020,8,5,,34
28/11/2020,8,6,,25
28/11/2020,8,7,,21
28/11/2020,8,8,,44
28/11/2020,8,9,,28
28/11/2020,8,10,,48
28/11/2020,8,11,,20
28/11/2020,8,12,,16
28/11/2020,9,1,,11
28/11/2020,9,2,,7
28/11/2020,9,4,,3
28/11/2020,9,5,,5
28/11/2020,9,6,,7
28/11/2020,9,7,,11
28/11/2020,9,8,30,176
28/11/2020,9,9,29,232
28/11/2020,9,10,30,679
28/11/2020,9,11,31,683
28/11/2020,9,12,25,608
28/11/2020,10,1,,38
28/11/2020,10,2,,28
28/11/2020,10,3,,33
28/11/2020,10,4,,24
28/11/2020,10,5,8,38
28/11/2020,10,6,13,41
28/11/2020,10,7,27,111
28/11/2020,10,8,33,128
28/11/2020,10,9,22,148
28/11/2020,10,10,57,199
28/11/2020,10,11,50,217
28/11/2020,10,12,55,150
28/11/2020,11,1,58,49
28/11/2020,11,2,,47
28/11/2020,11,3,48,48
28/11/2020,11,4,45,53
28/11/2020,11,5,54,58
28/11/2020,11,6,44,130
28/11/2020,11,7,43,236
28/11/2020,11,8,50,281
28/11/2020,11,9,43,182
28/11/2020,11,10,48,163
28/11/2020,11,11,44,112
28/11/2020,11,12,53,65
28/11/2020,12,1,,55
28/11/2020,12,2,,56
28/11/2020,12,3,,57
28/11/2020,12,4,28,65
28/11/2020,12,5,40,72
28/11/2020,12,6,40,68
28/11/2020,12,7,23,139
28/11/2020,12,8,21,138
28/11/2020,12,9,51,141
28/11/2020,12,10,36,151
28/11/2020,12,11,32,74
28/11/2020,12,12,33,74
28/11/2020,13,1,29,149
28/11/2020,13,2,47,162
28/11/2020,13,3,23,185
28/11/2020,13,4,37,209
28/11/2020,13,5,27,234
28/11/2020,13,6,26,292
28/11/2020,13,7,29,366
28/11/2020,13,8,22,379
28/11/2020,13,9,24,357
28/11/2020,13,10,46,370
28/11/2020,13,11,46,371
28/11/2020,13,12,41,304
28/11/2020,14,1,27,278
28/11/2020,14,2,27,253
28/11/2020,14,3,28,242
28/11/2020,14,4,27,149
28/11/2020,14,5,16,100
28/11/2020,14,6,36,209
28/11/2020,14,7,36,230
28/11/2020,14,8,30,243
28/11/2020,14,9,33,220
28/11/2020,14,10,32,205
28/11/2020,14,11,30,169
28/11/2020,14,12,31,178
28/11/2020,15,1,30,188
28/11/2020,15,2,25,217
28/11/2020,15,3,22,257
28/11/2020,15,4,32,123
28/11/2020,15,5,17,54
28/11/2020,15,6,,19
28/11/2020,15,7,,12
28/11/2020,15,8,,9
28/11/2020,15,9,,7
29/11/2020,7,10,,17
29/11/2020,7,11,,16
29/11/2020,7,12,,2
29/11/2020,8,1,,6
29/11/2020,8,2,,12
29/11/2020,8,3,,22
29/11/2020,8,4,,37
29/11/2020,8,6,,21
29/11/2020,8,7,,14
29/11/2020,8,8,,20
29/11/2020,8,9,,27
29/11/2020,9,5,,7
29/11/2020,9,6,,28
29/11/2020,9,7,,6
29/11/2020,9,8,62,106
29/11/2020,9,9,52,205
29/11/2020,9,10,58,343
29/11/2020,9,11,65,486
29/11/2020,9,12,58,559
29/11/2020,10,1,98,33
29/11/2020,10,2,,38
29/11/2020,10,3,,40
29/11/2020,10,4,17,145
29/11/2020,10,5,73,179
29/11/2020,10,6,64,255
29/11/2020,10,7,64,308
29/11/2020,10,8,45,260
29/11/2020,10,9,100,228
29/11/2020,10,10,77,315
29/11/2020,10,11,80,257
29/11/2020,10,12,75,240
29/11/2020,11,1,75,53
29/11/2020,11,2,74,68
29/11/2020,11,3,,41
29/11/2020,11,4,19,51
29/11/2020,11,5,81,65
29/11/2020,11,6,91,79
29/11/2020,11,7,69,127
29/11/2020,11,8,68,162
29/11/2020,11,9,74,190
29/11/2020,11,10,62,264
29/11/2020,11,11,76,265
29/11/2020,11,12,62,270
29/11/2020,12,1,23,44
29/11/2020,12,2,,43
29/11/2020,12,3,1,48
29/11/2020,12,4,45,47
29/11/2020,12,5,82,47
29/11/2020,12,6,82,67
29/11/2020,12,7,29,68
29/11/2020,12,8,33,70
29/11/2020,12,9,82,75
29/11/2020,12,10,64,137
29/11/2020,12,11,66,107
29/11/2020,12,12,70,149
29/11/2020,13,1,69,72
29/11/2020,13,2,3,62
29/11/2020,13,3,71,83
29/11/2020,13,4,43,158
29/11/2020,13,5,39,164
29/11/2020,13,6,39,184
29/11/2020,13,7,40,205
29/11/2020,13,8,45,199
29/11/2020,13,9,41,212
29/11/2020,13,10,50,211
29/11/2020,13,11,51,232
29/11/2020,13,12,57,214
29/11/2020,14,1,,50
29/11/2020,14,2,,49
29/11/2020,14,3,,50
29/11/2020,14,4,37,153
29/11/2020,14,5,41,116
29/11/2020,14,6,35,221
29/11/2020,14,7,35,208
29/11/2020,14,8,27,185
29/11/2020,14,9,41,132
29/11/2020,14,10,43,174
29/11/2020,14,11,45,99
29/11/2020,14,12,39,217
29/11/2020,15,1,1,42
29/11/2020,15,2,,32
29/11/2020,15,3,2,38
29/11/2020,15,4,26,35
29/11/2020,15,5,28,35
29/11/2020,15,6,,30
29/11/2020,15,7,,19
29/11/2020,15,8,,16
29/11/2020,15,9,,13
29/11/2020,15,10,,9
29/11/2020,15,11,,5
30/11/2020,7,10,,3
30/11/2020,7,11,,4
30/11/2020,8,8,,2
30/11/2020,8,11,,4
30/11/2020,9,3,,1
30/11/2020,9,4,,28
30/11/2020,9,5,,10
30/11/2020,9,8,,2
30/11/2020,9,9,,9
30/11/2020,9,10,,58
30/11/2020,9,11,,106
30/11/2020,9,12,8,31
30/11/2020,10,1,,24
30/11/2020,10,2,,23
30/11/2020,10,3,,78
30/11/2020,10,4,,39
30/11/2020,10,5,,35
30/11/2020,10,6,,37
30/11/2020,10,7,,43
30/11/2020,10,8,,72
30/11/2020,10,9,,47
30/11/2020,10,10,,52
30/11/2020,10,11,,53
30/11/2020,10,12,,54
30/11/2020,11,1,,43
30/11/2020,11,2,,44
30/11/2020,11,3,,46
30/11/2020,11,4,,90
30/11/2020,11,5,,102
30/11/2020,11,6,,59
30/11/2020,11,7,,50
30/11/2020,11,8,,50
30/11/2020,11,9,,51
30/11/2020,11,10,,154
30/11/2020,11,11,,143
30/11/2020,11,12,,166
30/11/2020,12,1,,316
30/11/2020,12,2,,342
30/11/2020,12,3,,348
30/11/2020,12,4,,354
30/11/2020,12,5,,282
30/11/2020,12,6,,297
30/11/2020,12,7,,237
30/11/2020,12,8,,147
30/11/2020,12,9,,68
30/11/2020,12,10,,67
30/11/2020,12,11,,172
30/11/2020,12,12,,217
30/11/2020,13,1,,268
30/11/2020,13,2,,223
30/11/2020,13,3,,242
30/11/2020,13,4,,310
30/11/2020,13,5,,315
30/11/2020,13,6,,312
30/11/2020,13,7,,275
30/11/2020,13,8,,194
30/11/2020,13,9,,198
30/11/2020,13,10,,169
30/11/2020,13,11,,123
30/11/2020,13,12,,120
30/11/2020,14,1,,89
30/11/2020,14,2,,74
30/11/2020,14,3,,97
30/11/2020,14,4,6,200
30/11/2020,14,5,,199
30/11/2020,14,6,,199
30/11/2020,14,7,,89
30/11/2020,14,8,,50
30/11/2020,14,9,,62
30/11/2020,14,10,,82
30/11/2020,14,11,,72
30/11/2020,14,12,6,55
30/11/2020,15,1,4,43
30/11/2020,15,2,4,50
30/11/2020,15,3,6,34
30/11/2020,15,4,5,51
30/11/2020,15,5,8,29
30/11/2020,15,6,8,17
30/11/2020,15,7,5,26
30/11/2020,15,8,8,7
30/11/2020,15,9,9,15
30/11/2020,15,10,6,10
30/11/2020,15,11,6,6
30/11/2020,15,12,7,2
30/11/2020,16,1,7,
30/11/2020,16,2,8,
30/11/2020,16,3,8,
30/11/2020,16,4,5,
30/11/2020,16,5,5,
01/12/2020,7,10,,9
01/12/2020,7,11,,11
01/12/2020,8,2,,5
01/12/2020,8,3,,16
01/12/2020,8,4,,12
01/12/2020,8,7,,22
01/12/2020,8,8,,281
01/12/2020,8,9,,256
01/12/2020,8,10,,204
01/12/2020,8,11,,141
01/12/2020,8,12,,90
01/12/2020,9,1,,410
01/12/2020,9,2,,548
01/12/2020,9,3,,563
01/12/2020,9,4,,614
01/12/2020,9,5,,655
01/12/2020,9,6,,673
01/12/2020,9,7,,648
01/12/2020,9,8,,621
01/12/2020,9,9,,630
01/12/2020,9,10,,753
01/12/2020,9,11,,773
01/12/2020,9,12,,521
01/12/2020,10,1,,23
01/12/2020,10,2,,17
01/12/2020,10,3,,221
01/12/2020,10,4,,188
01/12/2020,10,5,,188
01/12/2020,10,6,15,390
01/12/2020,10,7,,86
01/12/2020,10,8,,123
01/12/2020,10,9,,249
01/12/2020,10,10,,87
01/12/2020,10,11,,103
01/12/2020,10,12,,122
01/12/2020,11,1,,325
01/12/2020,11,2,,374
01/12/2020,11,3,,415
01/12/2020,11,4,,357
01/12/2020,11,5,,358
01/12/2020,11,6,,344
01/12/2020,11,7,,268
01/12/2020,11,8,,240
01/12/2020,11,9,,171
01/12/2020,11,10,,99
01/12/2020,11,11,,94
01/12/2020,11,12,,80
01/12/2020,12,1,,199
01/12/2020,12,2,,163
01/12/2020,12,3,,192
01/12/2020,12,4,,18
01/12/2020,12,5,,2
01/12/2020,12,6,33,427
01/12/2020,12,7,,234
01/12/2020,12,8,,241
01/12/2020,12,9,,273
01/12/2020,12,10,,276
01/12/2020,12,11,,306
01/12/2020,12,12,,292
01/12/2020,13,1,,321
01/12/2020,13,2,,712
01/12/2020,13,3,,417
01/12/2020,13,4,,411
01/12/2020,13,5,,408
01/12/2020,13,6,,325
01/12/2020,13,7,,595
01/12/2020,13,8,,492
01/12/2020,13,9,,446
01/12/2020,13,10,22,320
01/12/2020,13,11,,244
01/12/2020,13,12,28,307
01/12/2020,14,1,,857
01/12/2020,14,2,,666
01/12/2020,14,3,,618
01/12/2020,14,4,,695
01/12/2020,14,5,,335
01/12/2020,14,6,,378
01/12/2020,14,10,,403
01/12/2020,14,11,,184
01/12/2020,14,12,,109
01/12/2020,15,1,1,79
01/12/2020,15,2,,20
01/12/2020,15,3,1,66
01/12/2020,15,4,1,6
01/12/2020,15,5,1,4
01/12/2020,15,6,1,2
01/12/2020,15,7,1,3
01/12/2020,15,8,,2
02/12/2020,7,10,,9
02/12/2020,7,11,,11
02/12/2020,8,2,,3
02/12/2020,8,3,,16
02/12/2020,8,4,,34
02/12/2020,8,6,,10
02/12/2020,8,7,,30
02/12/2020,8,8,,51
02/12/2020,8,9,,59
02/12/2020,8,11,,1
02/12/2020,9,1,,277
02/12/2020,9,2,,377
02/12/2020,9,3,,431
02/12/2020,9,4,,469
02/12/2020,9,5,,483
02/12/2020,9,6,,525
02/12/2020,9,7,,548
02/12/2020,9,8,,610
02/12/2020,9,9,,757
02/12/2020,9,10,,912
02/12/2020,9,11,3,1271
02/12/2020,9,12,6,1139
02/12/2020,10,1,,650
02/12/2020,10,2,,651
02/12/2020,10,3,,643
02/12/2020,10,4,,316
02/12/2020,10,5,,429
02/12/2020,10,6,,445
02/12/2020,10,7,,541
02/12/2020,10,8,,593
02/12/2020,10,9,1,565
02/12/2020,10,10,,706
02/12/2020,10,11,,714
02/12/2020,10,12,,699
02/12/2020,11,1,,752
02/12/2020,11,2,,752
02/12/2020,11,3,,760
02/12/2020,11,4,,845
02/12/2020,11,5,,850
02/12/2020,11,6,,773
02/12/2020,11,7,,650
02/12/2020,11,8,,513
02/12/2020,11,9,,409
02/12/2020,11,10,,529
02/12/2020,11,11,,526
02/12/2020,11,12,1,540
02/12/2020,12,1,,499
02/12/2020,12,2,,494
02/12/2020,12,3,,511
02/12/2020,12,4,,536
02/12/2020,12,5,,536
02/12/2020,12,6,,583
02/12/2020,12,7,,668
02/12/2020,12,8,,685
02/12/2020,12,9,,702
02/12/2020,12,10,,720
02/12/2020,12,11,,722
02/12/2020,12,12,,666
02/12/2020,13,1,,598
02/12/2020,13,2,,627
02/12/2020,13,3,,627
02/12/2020,13,4,,755
02/12/2020,13,5,,779
02/12/2020,13,6,,787
02/12/2020,13,7,,717
02/12/2020,13,8,,700
02/12/2020,13,9,,704
02/12/2020,13,10,,724
02/12/2020,13,11,,724
02/12/2020,13,12,,696
02/12/2020,14,1,,597
02/12/2020,14,2,,561
02/12/2020,14,3,,550
02/12/2020,14,4,,577
02/12/2020,14,5,,577
02/12/2020,14,6,,598
02/12/2020,14,7,5,563
02/12/2020,14,8,10,537
02/12/2020,14,9,8,515
02/12/2020,14,10,8,515
02/12/2020,14,11,4,503
02/12/2020,14,12,12,506
02/12/2020,15,1,16,384
02/12/2020,15,2,15,379
02/12/2020,15,3,16,371
02/12/2020,15,4,21,245
02/12/2020,15,5,25,211
02/12/2020,15,6,36,217
02/12/2020,15,7,14,167
02/12/2020,15,8,25,136
02/12/2020,15,9,5,85
02/12/2020,15,10,2,26
02/12/2020,15,11,15,
02/12/2020,15,12,27,
02/12/2020,16,1,33,
02/12/2020,16,2,24,
02/12/2020,16,3,12,
02/12/2020,16,4,31,
03/12/2020,7,10,,10
03/12/2020,7,11,,11
03/12/2020,8,2,,3
03/12/2020,8,3,,5
03/12/2020,8,4,,10
03/12/2020,8,7,,23
03/12/2020,8,8,,16
03/12/2020,8,9,,24
03/12/2020,8,10,,5
03/12/2020,8,12,,15
03/12/2020,9,1,2,140
03/12/2020,9,2,2,205
03/12/2020,9,3,1,257
03/12/2020,9,4,2,255
03/12/2020,9,5,2,283
03/12/2020,9,6,1,347
03/12/2020,9,7,2,482
03/12/2020,9,8,1,469
03/12/2020,9,9,,342
03/12/2020,9,10,1,384
03/12/2020,9,11,1,537
03/12/2020,9,12,1,513
03/12/2020,10,1,,257
03/12/2020,10,2,,132
03/12/2020,10,3,,331
03/12/2020,10,4,,407
03/12/2020,10,5,,411
03/12/2020,10,6,,418
03/12/2020,10,7,,413
03/12/2020,10,8,,400
03/12/2020,10,9,,463
03/12/2020,10,10,,515
03/12/2020,10,11,,485
03/12/2020,10,12,,479
03/12/2020,11,1,,630
03/12/2020,11,2,,673
03/12/2020,11,3,,742
03/12/2020,11,4,,786
03/12/2020,11,5,,835
03/12/2020,11,6,,709
03/12/2020,11,7,,634
03/12/2020,11,8,,597
03/12/2020,11,9,118,1198
03/12/2020,11,10,115,1105
03/12/2020,11,11,,1084
03/12/2020,11,12,,933
03/12/2020,12,1,,1045
03/12/2020,12,2,,1075
03/12/2020,12,3,,1077
03/12/2020,12,4,,1126
03/12/2020,12,5,,1151
03/12/2020,12,6,,1211
03/12/2020,12,7,60,1202
03/12/2020,12,8,60,1108
03/12/2020,12,9,2,1102
03/12/2020,12,10,,1162
03/12/2020,12,11,18,1123
